0,1,2,3
dexetimide,N04AA08,9606.ENSP00000250699,CHRNA10
dexetimide,N04AA08,9606.ENSP00000261007,CHRNA1
dexetimide,N04AA08,9606.ENSP00000276410,CHRNA6
dexetimide,N04AA08,9606.ENSP00000292212,CHRNB2
dexetimide,N04AA08,9606.ENSP00000293780,CHRNE
dexetimide,N04AA08,9606.ENSP00000299847,CHRFAM7A
dexetimide,N04AA08,9606.ENSP00000303727,CHRNA7
dexetimide,N04AA08,9606.ENSP00000304290,CHRNB1
dexetimide,N04AA08,9606.ENSP00000306490,CHRM1
dexetimide,N04AA08,9606.ENSP00000312663,CHRNA9
dexetimide,N04AA08,9606.ENSP00000315602,CHRNA3
dexetimide,N04AA08,9606.ENSP00000319984,CHRM2
dexetimide,N04AA08,D011950,D011950
dexetimide,N04AA08,D011976,D011976
octyl methoxycinnamate,D02BA02,9606.ENSP00000206249,ESR1
trimetazidine,C01EB15,9606.ENSP00000285093,ACAA2
trimetazidine,C01EB15,9606.ENSP00000325136,HADHB
trimetazidine,C01EB15,9606.ENSP00000333664,ACAA1
trimetazidine,C01EB15,D000102,D000102
iproclozide,N06AF06,9606.ENSP00000256397,LOXL2
iproclozide,N06AF06,9606.ENSP00000260702,LOXL4
iproclozide,N06AF06,9606.ENSP00000261921,LOXL1
iproclozide,N06AF06,9606.ENSP00000264094,LOXL3
iproclozide,N06AF06,9606.ENSP00000265833,MAOB
iproclozide,N06AF06,9606.ENSP00000340684,MAOA
iproclozide,N06AF06,D008995,D008995
estramustine,L01XX11,9606.ENSP00000261313,ENSP00000261313
estramustine,L01XX11,9606.ENSP00000298894,MOAP1
estramustine,L01XX11,9606.ENSP00000352460,MAP2
estramustine,L01XX11,9606.ENSP00000313399,C15orf21
estramustine,L01XX11,9606.ENSP00000314151,APS
estramustine,L01XX11,D017430,D017430
acadesine,C01EB13,9606.ENSP00000286621,ADK
acadesine,C01EB13,9606.ENSP00000294393,PRKAA2
acadesine,C01EB13,9606.ENSP00000216194,ADSL
acadesine,C01EB13,9606.ENSP00000320935,SLC2A4
acadesine,C01EB13,D000264,D000264
flupenthixol,N05AF01,9606.ENSP00000176183,ENSP00000176183
flupenthixol,N05AF01,9606.ENSP00000295881,DRD3
flupenthixol,N05AF01,9606.ENSP00000327652,DRD1
flupenthixol,N05AF01,9606.ENSP00000347474,DRD2
flupenthixol,N05AF01,D017448,D017448
flupenthixol,N05AF01,9606.ENSP00000195455,AC1
flupenthixol,N05AF01,9606.ENSP00000254235,ADCY7
flupenthixol,N05AF01,9606.ENSP00000260600,KIAA0511
flupenthixol,N05AF01,9606.ENSP00000264672,ADCY2
flupenthixol,N05AF01,9606.ENSP00000286355,ADCY8
flupenthixol,N05AF01,9606.ENSP00000294016,ADCY9
flupenthixol,N05AF01,9606.ENSP00000297323,ADCY1
flupenthixol,N05AF01,9606.ENSP00000308685,ADCY5
flupenthixol,N05AF01,9606.ENSP00000311405,ADCY6
flupenthixol,N05AF01,9606.ENSP00000312126,ADCY4
flupenthixol,N05AF01,D000262,D000262
pimozide,N05AG02,9606.ENSP00000176183,ENSP00000176183
pimozide,N05AG02,9606.ENSP00000201943,CACNB1
pimozide,N05AG02,9606.ENSP00000222212,CACNG7
pimozide,N05AG02,9606.ENSP00000226021,CACNG1
pimozide,N05AG02,9606.ENSP00000237596,ENSP00000237596
pimozide,N05AG02,9606.ENSP00000244411,ITPR3
pimozide,N05AG02,9606.ENSP00000262304,PKD1
pimozide,N05AG02,9606.ENSP00000263942,CACNA1S
pimozide,N05AG02,9606.ENSP00000266376,CACNA1C
pimozide,N05AG02,9606.ENSP00000272298,CALM1
pimozide,N05AG02,9606.ENSP00000277549,CACNA1B
pimozide,N05AG02,9606.ENSP00000280663,CACNA2D4
pimozide,N05AG02,9606.ENSP00000288139,CACNA1D
pimozide,N05AG02,9606.ENSP00000288197,CACNA2D3
pimozide,N05AG02,9606.ENSP00000291295,ENSP00000291295
pimozide,N05AG02,9606.ENSP00000295881,DRD3
pimozide,N05AG02,9606.ENSP00000300105,CACNG2
pimozide,N05AG02,9606.ENSP00000301050,CACNB3
pimozide,N05AG02,9606.ENSP00000306129,DRD5
pimozide,N05AG02,9606.ENSP00000315299,CALML3
pimozide,N05AG02,9606.ENSP00000321618,CACNA1F
pimozide,N05AG02,9606.ENSP00000327652,DRD1
pimozide,N05AG02,9606.ENSP00000330916,CACNB4
pimozide,N05AG02,9606.ENSP00000335272,PKD1L3
pimozide,N05AG02,9606.ENSP00000337829,CACNA1I
pimozide,N05AG02,9606.ENSP00000347474,DRD2
pimozide,N05AG02,9606.ENSP00000349597,ITPR1
pimozide,N05AG02,9606.ENSP00000350979,CACNA1G
pimozide,N05AG02,9606.ENSP00000352037,ENSP00000352037
pimozide,N05AG02,9606.ENSP00000352358,TRPV6
pimozide,N05AG02,9606.ENSP00000352608,RYR1
pimozide,N05AG02,9606.ENSP00000353174,RYR2
pimozide,N05AG02,9606.ENSP00000353362,CACNA1A
pimozide,N05AG02,9606.ENSP00000354228,CACNA2D2
pimozide,N05AG02,D002147,D002147
pimozide,N05AG02,D011954,D011954
pimozide,N05AG02,D015220,D015220
pimozide,N05AG02,D017448,D017448
amiloride,C03DB01,9606.ENSP00000005593,SLC25A5
amiloride,C03DB01,9606.ENSP00000006839,SCN4A
amiloride,C03DB01,9606.ENSP00000163256,SLC9A7
amiloride,C03DB01,9606.ENSP00000201943,CACNB1
amiloride,C03DB01,9606.ENSP00000202831,SLC24A6
amiloride,C03DB01,9606.ENSP00000217420,VGAT
amiloride,C03DB01,9606.ENSP00000220809,PLAT
amiloride,C03DB01,9606.ENSP00000222212,CACNG7
amiloride,C03DB01,9606.ENSP00000225823,ACCN1
amiloride,C03DB01,9606.ENSP00000226021,CACNG1
amiloride,C03DB01,9606.ENSP00000228468,ENSP00000228468
amiloride,C03DB01,9606.ENSP00000233969,SLC9A2
amiloride,C03DB01,9606.ENSP00000236877,SLC8A2
amiloride,C03DB01,9606.ENSP00000237596,ENSP00000237596
amiloride,C03DB01,9606.ENSP00000242464,PLAU
amiloride,C03DB01,9606.ENSP00000244411,ITPR3
amiloride,C03DB01,9606.ENSP00000246515,SLURP1
amiloride,C03DB01,9606.ENSP00000251207,ATP1A2
amiloride,C03DB01,9606.ENSP00000260116,TTPA
amiloride,C03DB01,9606.ENSP00000261892,SLC24A1
amiloride,C03DB01,9606.ENSP00000262138,CACNG4
amiloride,C03DB01,9606.ENSP00000262209,TRPA1
amiloride,C03DB01,9606.ENSP00000262304,PKD1
amiloride,C03DB01,9606.ENSP00000262418,SLC4A1
amiloride,C03DB01,9606.ENSP00000262631,SCN1B
amiloride,C03DB01,9606.ENSP00000263160,SLC17A6
amiloride,C03DB01,9606.ENSP00000263942,CACNA1S
amiloride,C03DB01,9606.ENSP00000263980,SLC9A1
amiloride,C03DB01,9606.ENSP00000264088,SLC25A23
amiloride,C03DB01,9606.ENSP00000264432,ACCN5
amiloride,C03DB01,9606.ENSP00000264938,SLC9A3
amiloride,C03DB01,9606.ENSP00000266376,CACNA1C
amiloride,C03DB01,9606.ENSP00000273063,SLC4A3
amiloride,C03DB01,9606.ENSP00000276373,SLC18A1
amiloride,C03DB01,9606.ENSP00000277549,CACNA1B
amiloride,C03DB01,9606.ENSP00000280663,CACNA2D4
amiloride,C03DB01,9606.ENSP00000281456,SLC25A4
amiloride,C03DB01,9606.ENSP00000283254,SCN3A
amiloride,C03DB01,9606.ENSP00000288139,CACNA1D
amiloride,C03DB01,9606.ENSP00000288197,CACNA2D3
amiloride,C03DB01,9606.ENSP00000290352,SLC4A11
amiloride,C03DB01,9606.ENSP00000298472,SLC18A2
amiloride,C03DB01,9606.ENSP00000298877,SLC24A4
amiloride,C03DB01,9606.ENSP00000299333,SCN3B
amiloride,C03DB01,9606.ENSP00000299798,SLC9A5
amiloride,C03DB01,9606.ENSP00000300061,SCNN1G
amiloride,C03DB01,9606.ENSP00000300105,CACNG2
amiloride,C03DB01,9606.ENSP00000301050,CACNB3
amiloride,C03DB01,9606.ENSP00000302874,SCNN1B
amiloride,C03DB01,9606.ENSP00000304748,ENSP00000304748
amiloride,C03DB01,9606.ENSP00000309052,CATSPER1
amiloride,C03DB01,9606.ENSP00000309504,SLC26A7
amiloride,C03DB01,9606.ENSP00000312702,DEFB114
amiloride,C03DB01,9606.ENSP00000314528,FXYD2
amiloride,C03DB01,9606.ENSP00000316909,SLC17A8
amiloride,C03DB01,9606.ENSP00000319126,DEFB112
amiloride,C03DB01,9606.ENSP00000320246,SLC9A9
amiloride,C03DB01,9606.ENSP00000321618,CACNA1F
amiloride,C03DB01,9606.ENSP00000323837,SLC4A1AP
amiloride,C03DB01,9606.ENSP00000326309,DEFB124
amiloride,C03DB01,9606.ENSP00000329956,SCN10A
amiloride,C03DB01,9606.ENSP00000330916,CACNB4
amiloride,C03DB01,9606.ENSP00000332931,SLC8A1
amiloride,C03DB01,9606.ENSP00000335272,PKD1L3
amiloride,C03DB01,9606.ENSP00000337829,CACNA1I
amiloride,C03DB01,9606.ENSP00000341550,SLC24A5
amiloride,C03DB01,9606.ENSP00000341682,SLC26A9
amiloride,C03DB01,9606.ENSP00000342819,SLC18A3
amiloride,C03DB01,9606.ENSP00000344151,SLC38A3
amiloride,C03DB01,9606.ENSP00000344801,SLC24A2
amiloride,C03DB01,9606.ENSP00000345873,SLC26A3
amiloride,C03DB01,9606.ENSP00000348434,SLC26A8
amiloride,C03DB01,9606.ENSP00000349320,CACNA2D1
amiloride,C03DB01,9606.ENSP00000349597,ITPR1
amiloride,C03DB01,9606.ENSP00000350183,CACNA1E
amiloride,C03DB01,9606.ENSP00000350560,SLC8A3
amiloride,C03DB01,9606.ENSP00000350786,ACCN4
amiloride,C03DB01,9606.ENSP00000350979,CACNA1G
amiloride,C03DB01,9606.ENSP00000351401,CACNA1H
amiloride,C03DB01,9606.ENSP00000352358,TRPV6
amiloride,C03DB01,9606.ENSP00000352608,RYR1
amiloride,C03DB01,9606.ENSP00000353158,SCN7A
amiloride,C03DB01,9606.ENSP00000353174,RYR2
amiloride,C03DB01,9606.ENSP00000353292,SCNN1A
amiloride,C03DB01,9606.ENSP00000353362,CACNA1A
amiloride,C03DB01,9606.ENSP00000353597,SLC22A6
amiloride,C03DB01,9606.ENSP00000353685,ANKRD21
amiloride,C03DB01,9606.ENSP00000354228,CACNA2D2
amiloride,C03DB01,9606.ENSP00000354847,SLC9A6
amiloride,C03DB01,9606.ENSP00000354852,RYR3
amiloride,C03DB01,9606.ENSP00000354966,SLC9A8
amiloride,C03DB01,D000254,D000254
amiloride,C03DB01,D010959,D010959
amiloride,C03DB01,D010960,D010960
amiloride,C03DB01,D014568,D014568
amiloride,C03DB01,D015220,D015220
amiloride,C03DB01,D015222,D015222
amiloride,C03DB01,D017920,D017920
amiloride,C03DB01,D020747,D020747
amiloride,C03DB01,9606.ENSP00000272190,ENSP00000272190
amiloride,C03DB01,9606.ENSP00000355401,ENSP00000355401
amiloride,C03DB01,D012083,D012083
melperone,N05AD03,9606.ENSP00000176183,ENSP00000176183
melperone,N05AD03,D050638,D050638
melperone,N05AD03,9606.ENSP00000295881,DRD3
melperone,N05AD03,D017448,D017448
propanidid,N01AX04,9606.ENSP00000013894,ABHD5
propanidid,N01AX04,9606.ENSP00000054661,H6PD
propanidid,N01AX04,9606.ENSP00000215885,PLA2G3
propanidid,N01AX04,9606.ENSP00000216180,ADPN
propanidid,N01AX04,9606.ENSP00000221249,ENSP00000221249
propanidid,N01AX04,9606.ENSP00000221797,LGALS13
propanidid,N01AX04,9606.ENSP00000221804,CLC
propanidid,N01AX04,9606.ENSP00000232892,AADAC
propanidid,N01AX04,9606.ENSP00000235865,PLA2G5
propanidid,N01AX04,9606.ENSP00000235867,PLA2G2D
propanidid,N01AX04,9606.ENSP00000243501,PLA2G12A
propanidid,N01AX04,9606.ENSP00000244289,LIPE
propanidid,N01AX04,9606.ENSP00000248017,PLA2G2E
propanidid,N01AX04,9606.ENSP00000252603,PGLS
propanidid,N01AX04,9606.ENSP00000258749,AOAH
propanidid,N01AX04,9606.ENSP00000261292,LIPG
propanidid,N01AX04,9606.ENSP00000261659,PLA2G10
propanidid,N01AX04,9606.ENSP00000262890,PAFAH1B3
propanidid,N01AX04,9606.ENSP00000264143,PLA2G4A
propanidid,N01AX04,9606.ENSP00000264381,BCHE
propanidid,N01AX04,9606.ENSP00000265052,MGLL
propanidid,N01AX04,9606.ENSP00000267160,ESD
propanidid,N01AX04,9606.ENSP00000273371,PLA1A
propanidid,N01AX04,9606.ENSP00000274793,PLA2G7
propanidid,N01AX04,9606.ENSP00000290472,PLA2G4D
propanidid,N01AX04,9606.ENSP00000290497,ENSP00000290497
propanidid,N01AX04,9606.ENSP00000298769,PNLIPRP1
propanidid,N01AX04,9606.ENSP00000298771,PNLIPRP2
propanidid,N01AX04,9606.ENSP00000299022,LIPC
propanidid,N01AX04,9606.ENSP00000304006,PAFAH1B2
propanidid,N01AX04,9606.ENSP00000304021,CEL
propanidid,N01AX04,9606.ENSP00000309757,LPL
propanidid,N01AX04,9606.ENSP00000312286,PLA2G1B
propanidid,N01AX04,9606.ENSP00000317842,ENSP00000317842
propanidid,N01AX04,9606.ENSP00000328224,PLA2G2A
propanidid,N01AX04,9606.ENSP00000330729,PLB1
propanidid,N01AX04,9606.ENSP00000331307,ENSP00000331307
propanidid,N01AX04,9606.ENSP00000333142,PLA2G6
propanidid,N01AX04,9606.ENSP00000337354,ENSP00000337354
propanidid,N01AX04,9606.ENSP00000339858,ENSP00000339858
propanidid,N01AX04,9606.ENSP00000342785,PLA2G4B
propanidid,N01AX04,9606.ENSP00000343331,LIPI
propanidid,N01AX04,9606.ENSP00000345063,PAFAH2
propanidid,N01AX04,9606.ENSP00000346228,PLA2G4C
propanidid,N01AX04,9606.ENSP00000350037,ACHE
propanidid,N01AX04,9606.ENSP00000353588,LIPH
propanidid,N01AX04,9606.ENSP00000353720,SES1
propanidid,N01AX04,D002265,D002265
propanidid,N01AX04,D043182,D043182
phenazocine,N02AD02,9606.ENSP00000328264,OPRM1
phenazocine,N02AD02,D017450,D017450
canrenone,C03DA03,9606.ENSP00000347441,NR3C2
canrenone,C03DA03,D018161,D018161
vinblastine,L01CA01,9606.ENSP00000217133,TUBB1
vinblastine,L01CA01,9606.ENSP00000248151,TUBB4Q
vinblastine,L01CA01,9606.ENSP00000248437,TUBA1
vinblastine,L01CA01,9606.ENSP00000259799,TUBB2
vinblastine,L01CA01,9606.ENSP00000259818,ENSP00000259818
vinblastine,L01CA01,9606.ENSP00000265723,ABCB4
vinblastine,L01CA01,9606.ENSP00000265724,ABCB1
vinblastine,L01CA01,9606.ENSP00000266063,ABCC2
vinblastine,L01CA01,9606.ENSP00000295766,TUBA4
vinblastine,L01CA01,9606.ENSP00000311042,ENSP00000311042
vinblastine,L01CA01,9606.ENSP00000315759,TUBAL3
vinblastine,L01CA01,9606.ENSP00000318575,TUBA8
vinblastine,L01CA01,9606.ENSP00000320797,TUBD1
vinblastine,L01CA01,D014404,D014404
benzydamine,A01AD02 G02CC03 M01AX07 M02AA05,9606.ENSP00000008553,FMO3
benzydamine,A01AD02 G02CC03 M01AX07 M02AA05,9606.ENSP00000013916,FMO4
benzydamine,A01AD02 G02CC03 M01AX07 M02AA05,9606.ENSP00000254090,FMO5
phenindamine,R06AX04,9606.ENSP00000347299,ENSP00000347299
phenindamine,R06AX04,D011969,D011969
tromexan,B01AA08,D011516,D011516
chlormethiazole,N05CM02,9606.ENSP00000252945,CYP2E1
sedormid,N05CM12,9606.ENSP00000241052,ENSP00000241052
sedormid,N05CM12,D002374,D002374
medroxyprogesterone,G03AC06 G03DA02 L02AB02,D008076,D008076
echothiophate,S01EB03,9606.ENSP00000189978,MUSK
echothiophate,S01EB03,9606.ENSP00000217176,CHRNA4
echothiophate,S01EB03,9606.ENSP00000250699,CHRNA10
echothiophate,S01EB03,9606.ENSP00000258385,CHRND
echothiophate,S01EB03,9606.ENSP00000261007,CHRNA1
echothiophate,S01EB03,9606.ENSP00000264381,BCHE
echothiophate,S01EB03,9606.ENSP00000292212,CHRNB2
echothiophate,S01EB03,9606.ENSP00000293780,CHRNE
echothiophate,S01EB03,9606.ENSP00000299847,CHRFAM7A
echothiophate,S01EB03,9606.ENSP00000303727,CHRNA7
echothiophate,S01EB03,9606.ENSP00000304290,CHRNB1
echothiophate,S01EB03,9606.ENSP00000312663,CHRNA9
echothiophate,S01EB03,9606.ENSP00000315602,CHRNA3
echothiophate,S01EB03,9606.ENSP00000350037,ACHE
echothiophate,S01EB03,D000110,D000110
echothiophate,S01EB03,D002091,D002091
echothiophate,S01EB03,D002802,D002802
echothiophate,S01EB03,9606.ENSP00000267160,ESD
echothiophate,S01EB03,9606.ENSP00000317842,ENSP00000317842
echothiophate,S01EB03,9606.ENSP00000353720,SES1
echothiophate,S01EB03,D043182,D043182
echothiophate,S01EB03,9606.ENSP00000306490,CHRM1
echothiophate,S01EB03,9606.ENSP00000319984,CHRM2
echothiophate,S01EB03,D011976,D011976
GHB,,9606.ENSP00000023897,GABRA1
GHB,,9606.ENSP00000229606,GABRR2
GHB,,9606.ENSP00000259455,GPR51
GHB,,9606.ENSP00000262857,GABRA3
GHB,,9606.ENSP00000264318,GABRA4
GHB,,9606.ENSP00000274545,GABRA6
GHB,,9606.ENSP00000275066,GABRR1
GHB,,9606.ENSP00000276369,GABRQ
GHB,,9606.ENSP00000299267,GABRB3
GHB,,9606.ENSP00000335592,GABRA5
GHB,,9606.ENSP00000338004,BZRP
GHB,,9606.ENSP00000342957,GABRD
GHB,,9606.ENSP00000345982,GABRE
GHB,,9606.ENSP00000348897,GABRA2
GHB,,9606.ENSP00000349000,GABRG2
GHB,,D018079,D018079
GHB,,D018080,D018080
mersalyl,C03BC01,9606.ENSP00000315013,CRAT
mersalyl,C03BC01,D002332,D002332
mersalyl,C03BC01,9606.ENSP00000225525,TAX1BP3
mersalyl,C03BC01,9606.ENSP00000317379,GLS1
mersalyl,C03BC01,D005972,D005972
dithranol,D05AC01,9606.ENSP00000228740,LTA4H
dithranol,D05AC01,9606.ENSP00000265455,ALOX5
dithranol,D05AC01,D001094,D001094
dithranol,D05AC01,9606.ENSP00000234111,ENSP00000234111
dithranol,D05AC01,D009955,D009955
propoxyphene,N02AC04,9606.ENSP00000001146,CYP26B1
propoxyphene,N02AC04,9606.ENSP00000216862,CYP24A1
propoxyphene,N02AC04,9606.ENSP00000221307,CYP4F3
propoxyphene,N02AC04,9606.ENSP00000221700,CYP4F2
propoxyphene,N02AC04,9606.ENSP00000222982,CYP3A5
propoxyphene,N02AC04,9606.ENSP00000224356,CYP26A1
propoxyphene,N02AC04,9606.ENSP00000228606,CYP27B1
propoxyphene,N02AC04,9606.ENSP00000234961,OPRD1
propoxyphene,N02AC04,9606.ENSP00000244043,PTGIS
propoxyphene,N02AC04,9606.ENSP00000252945,CYP2E1
propoxyphene,N02AC04,9606.ENSP00000257149,CYP2J2
propoxyphene,N02AC04,9606.ENSP00000258415,CYP27A1
propoxyphene,N02AC04,9606.ENSP00000260630,CYP1B1
propoxyphene,N02AC04,9606.ENSP00000260682,CYP2C9
propoxyphene,N02AC04,9606.ENSP00000260706,CH25H
propoxyphene,N02AC04,9606.ENSP00000261835,CYP46A1
propoxyphene,N02AC04,9606.ENSP00000265572,OPRK1
propoxyphene,N02AC04,9606.ENSP00000268053,CYP11A1
propoxyphene,N02AC04,9606.ENSP00000268062,CYP1A1
propoxyphene,N02AC04,9606.ENSP00000269703,ENSP00000269703
propoxyphene,N02AC04,9606.ENSP00000271153,CYP4B1
propoxyphene,N02AC04,9606.ENSP00000274118,ENSP00000274118
propoxyphene,N02AC04,9606.ENSP00000275016,CYP39A1
propoxyphene,N02AC04,9606.ENSP00000277010,OPRS1
propoxyphene,N02AC04,9606.ENSP00000278017,CYP17A1
propoxyphene,N02AC04,9606.ENSP00000285949,CYP26C1
propoxyphene,N02AC04,9606.ENSP00000285979,CYP2C18
propoxyphene,N02AC04,9606.ENSP00000285981,CYP2C19
propoxyphene,N02AC04,9606.ENSP00000290291,OGFR
propoxyphene,N02AC04,9606.ENSP00000292414,CYP3A7
propoxyphene,N02AC04,9606.ENSP00000292427,CYP11B1
propoxyphene,N02AC04,9606.ENSP00000294337,CYP4A22
propoxyphene,N02AC04,9606.ENSP00000294342,ENSP00000294342
propoxyphene,N02AC04,9606.ENSP00000301141,CYP2A6
propoxyphene,N02AC04,9606.ENSP00000301146,CYP2A7
propoxyphene,N02AC04,9606.ENSP00000301173,CYP2S1
propoxyphene,N02AC04,9606.ENSP00000301645,CYP7A1
propoxyphene,N02AC04,9606.ENSP00000303875,CYP21A2
propoxyphene,N02AC04,9606.ENSP00000310149,CYP2W1
propoxyphene,N02AC04,9606.ENSP00000310721,CYP7B1
propoxyphene,N02AC04,9606.ENSP00000314398,CYP4F8
propoxyphene,N02AC04,9606.ENSP00000318867,CYP8B1
propoxyphene,N02AC04,9606.ENSP00000319859,CYP4F11
propoxyphene,N02AC04,9606.ENSP00000321821,CYP4F12
propoxyphene,N02AC04,9606.ENSP00000324648,CYP2B6
propoxyphene,N02AC04,9606.ENSP00000325822,CYP11B2
propoxyphene,N02AC04,9606.ENSP00000328264,OPRM1
propoxyphene,N02AC04,9606.ENSP00000330650,ENSP00000330650
propoxyphene,N02AC04,9606.ENSP00000332679,CYP2A13
propoxyphene,N02AC04,9606.ENSP00000333212,CYP2U1
propoxyphene,N02AC04,9606.ENSP00000333534,CYP2F1
propoxyphene,N02AC04,9606.ENSP00000333946,COQ6
propoxyphene,N02AC04,9606.ENSP00000334246,CYP4Z1
propoxyphene,N02AC04,9606.ENSP00000336764,OPRL1
propoxyphene,N02AC04,9606.ENSP00000342007,CYP1A2
propoxyphene,N02AC04,9606.ENSP00000343074,ENSP00000343074
propoxyphene,N02AC04,9606.ENSP00000346110,CYP2G1P
propoxyphene,N02AC04,9606.ENSP00000347006,ENSP00000347006
propoxyphene,N02AC04,D003577,D003577
propoxyphene,N02AC04,D019389,D019389
MGB,L01XX16,9606.ENSP00000243227,AMD1
MGB,L01XX16,9606.ENSP00000253799,AOC2
MGB,L01XX16,9606.ENSP00000312326,AOC3
MGB,L01XX16,9606.ENSP00000354193,ABP1
MGB,L01XX16,D006631,D006631
MGB,L01XX16,D012437,D012437
MGB,L01XX16,9606.ENSP00000234111,ENSP00000234111
MGB,L01XX16,D009955,D009955
phenprocoumon,B01AA04,9606.ENSP00000216200,ENSP00000216200
phenprocoumon,B01AA04,9606.ENSP00000237014,TTR
phenprocoumon,B01AA04,9606.ENSP00000260682,CYP2C9
phenprocoumon,B01AA04,9606.ENSP00000265634,NPTX2
phenprocoumon,B01AA04,9606.ENSP00000295897,ALB
phenprocoumon,B01AA04,9606.ENSP00000301046,LALBA
phenprocoumon,B01AA04,9606.ENSP00000307549,NPTX1
phenprocoumon,B01AA04,9606.ENSP00000319435,ENSP00000319435
phenprocoumon,B01AA04,9606.ENSP00000351029,HLA-A
phenprocoumon,B01AA04,D012709,D012709
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000260433,CYP19A1
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000313925,DHTR
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000325120,PGR
19-nortestosterone,A14AB01 S01XA11,D001141,D001141
19-nortestosterone,A14AB01 S01XA11,D011944,D011944
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000036971,PEX3
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000196805,ZMPSTE24
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000223298,ENSP00000223298
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000227665,APOA5
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000227666,ENSP00000227666
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000227667,ENSP00000227667
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000229690,APOM
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000233156,TFPI
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000236850,ENSP00000236850
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000251424,CFHL4
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000252486,APOE
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000252489,APOC4
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000252491,APOC1
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000260645,ABCG5
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000289906,APOA2
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000297289,ENSP00000297289
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000303529,APOL6
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000311037,APOF
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000313088,NETO1
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000317674,APOL1
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000321334,LPA
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000344577,APOL3
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000345179,APOD
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000350425,APOA4
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000352471,ENSP00000352471
19-nortestosterone,A14AB01 S01XA11,9606.ENSP00000353540,ENSP00000353540
19-nortestosterone,A14AB01 S01XA11,D008075,D008075
19-nortestosterone,A14AB01 S01XA11,D008076,D008076
prenylamine,C01DX02,9606.ENSP00000268446,ENSP00000268446
prenylamine,C01DX02,9606.ENSP00000272298,CALM1
prenylamine,C01DX02,9606.ENSP00000291295,ENSP00000291295
prenylamine,C01DX02,9606.ENSP00000315299,CALML3
prenylamine,C01DX02,9606.ENSP00000352037,ENSP00000352037
prenylamine,C01DX02,D002147,D002147
triflusal,B01AC18,9606.ENSP00000186982,PTGS2
triflusal,B01AC18,D011451,D011451
paraoxon,S01EB10,9606.ENSP00000001146,CYP26B1
paraoxon,S01EB10,9606.ENSP00000003100,CYP51A1
paraoxon,S01EB10,9606.ENSP00000216862,CYP24A1
paraoxon,S01EB10,9606.ENSP00000221307,CYP4F3
paraoxon,S01EB10,9606.ENSP00000221700,CYP4F2
paraoxon,S01EB10,9606.ENSP00000222381,PON1
paraoxon,S01EB10,9606.ENSP00000222382,CYP3A43
paraoxon,S01EB10,9606.ENSP00000222572,PON2
paraoxon,S01EB10,9606.ENSP00000222982,CYP3A5
paraoxon,S01EB10,9606.ENSP00000224356,CYP26A1
paraoxon,S01EB10,9606.ENSP00000228606,CYP27B1
paraoxon,S01EB10,9606.ENSP00000244043,PTGIS
paraoxon,S01EB10,9606.ENSP00000252945,CYP2E1
paraoxon,S01EB10,9606.ENSP00000257149,CYP2J2
paraoxon,S01EB10,9606.ENSP00000258415,CYP27A1
